Beds,Baths,SQFT,Price,Zip_Code,Address,Property_ID,Property_Type,URL,Price_Per_SQFT,Region
4.0,3.0,1756.0,495000.0,19020,"3041 Sheppard Rd, Bensalem, PA 19020",38419641,Unknown,https://www.redfin.com/PA/Bensalem/3041-Sheppard-Rd-19020/home/38419641,281.89066059225513,Philadelphia / Southeast PA Area
3.0,2.5,2020.0,398000.0,19020,"1009 Burnley Ct, Bensalem, PA 19020",38409829,Unknown,https://www.redfin.com/PA/Bensalem/1009-Burnley-Ct-19020/home/38409829,197.02970297029702,Philadelphia / Southeast PA Area
4.0,4.0,2386.0,559900.0,19020,"5106 N Hunters Ct Unit N, Bensalem, PA 19020",201525446,Unknown,https://www.redfin.com/PA/Bensalem/5106-N-Hunters-Ct-19020/unit-N/home/201525446,234.66051969823974,Philadelphia / Southeast PA Area
5.0,3.0,3982.0,1200000.0,19020,"1200 William Penn Dr, Bensalem, PA 19020",38300337,Unknown,https://www.redfin.com/PA/Bensalem/1200-William-Penn-Dr-19020/home/38300337,301.35610246107484,Philadelphia / Southeast PA Area
4.0,3.5,2254.0,699000.0,19020,"1113 Lavender Rd, Bensalem, PA 19020",201509643,Unknown,https://www.redfin.com/PA/Bensalem/1113-Lavender-Rd-19020/home/201509643,310.1153504880213,Philadelphia / Southeast PA Area
3.0,1.0,2100.0,525000.0,19020,"124 Annapolis St, Bensalem, PA 19020",181448433,Unknown,https://www.redfin.com/PA/Bensalem/124-Annapolis-St-19020/home/181448433,250.0,Philadelphia / Southeast PA Area
4.0,2.0,2051.0,449900.0,19020,"116-B Konefal St, Bensalem, PA 19020",145432588,Unknown,https://www.redfin.com/PA/Bensalem/116B-Konefal-St-19020/home/145432588,219.35641150658216,Philadelphia / Southeast PA Area
3.0,3.0,1520.0,425000.0,19020,"3933 Wrexham Ct, Bensalem, PA 19020",38414562,Unknown,https://www.redfin.com/PA/Bensalem/3933-Wrexham-Ct-19020/home/38414562,279.60526315789474,Philadelphia / Southeast PA Area
3.0,1.0,3028.0,650000.0,19020,"871 Roberts Rd, Bensalem, PA 19020",38414814,Unknown,https://www.redfin.com/PA/Bensalem/871-Roberts-Rd-19020/home/38414814,214.66314398943197,Philadelphia / Southeast PA Area
4.0,2.5,2433.0,579900.0,19020,"3404 Parkview Dr, Bensalem, PA 19020",38391757,Unknown,https://www.redfin.com/PA/Bensalem/3404-Parkview-Dr-19020/home/38391757,238.34771886559804,Philadelphia / Southeast PA Area
2.0,2.0,1136.0,335000.0,19020,"3550 Delancy Dr, Bensalem, PA 19020",38371594,Unknown,https://www.redfin.com/PA/Bensalem/3550-Delancy-Dr-19020/home/38371594,294.8943661971831,Philadelphia / Southeast PA Area
1.0,2.0,1188.0,275000.0,19020,"323 Harvard Sq, Bensalem, PA 19020",38427733,Unknown,https://www.redfin.com/PA/Bensalem/323-Harvard-Sq-19020/home/38427733,231.4814814814815,Philadelphia / Southeast PA Area
2.0,2.0,1145.0,299900.0,19020,"4535 Winding Brook Dr, Bensalem, PA 19020",38427095,Unknown,https://www.redfin.com/PA/Bensalem/4535-Winding-Brook-Dr-19020/home/38427095,261.92139737991266,Philadelphia / Southeast PA Area
3.0,3.0,1400.0,410000.0,19020,"3072 Richlieu Rd, Bensalem, PA 19020",38373863,Unknown,https://www.redfin.com/PA/Bensalem/3072-Richlieu-Rd-19020/home/38373863,292.85714285714283,Philadelphia / Southeast PA Area
3.0,3.0,1988.0,479900.0,19020,"6536 Timothy Ct, Bensalem, PA 19020",38424740,Unknown,https://www.redfin.com/PA/Bensalem/6536-Timothy-Ct-19020/home/38424740,241.39839034205232,Philadelphia / Southeast PA Area
4.0,7.0,4024.0,789900.0,19020,"1194 Elberta Ave, Bensalem, PA 19020",38411578,Unknown,https://www.redfin.com/PA/Bensalem/1194-Elberta-Ave-19020/home/38411578,196.2972166998012,Philadelphia / Southeast PA Area
2.0,2.0,1137.0,350000.0,19020,"1662 Gibson Rd, Bensalem, PA 19020",38240044,Unknown,https://www.redfin.com/PA/Bensalem/1662-Gibson-Rd-19020/home/38240044,307.82761653474057,Philadelphia / Southeast PA Area
5.0,2.5,2692.0,675000.0,19067,"350 Richard Rd, Yardley, PA 19067",38745562,Unknown,https://www.redfin.com/PA/Yardley/350-Richard-Rd-19067/home/38745562,250.74294205052007,Philadelphia / Southeast PA Area
4.0,2.0,1811.0,540000.0,19067,"2323 Lakeview Dr, Yardley, PA 19067",38732875,Unknown,https://www.redfin.com/PA/Yardley/2323-Lakeview-Dr-19067/home/38732875,298.17780231916066,Philadelphia / Southeast PA Area
4.0,5.0,2878.0,895000.0,19067,"1608 S Crescent Blvd, Yardley, PA 19067",38740041,Unknown,https://www.redfin.com/PA/Yardley/1608-S-Crescent-Blvd-19067/home/38740041,310.97984711605284,Philadelphia / Southeast PA Area
3.0,2.0,952.0,140000.0,19067,"3201 Claysburg Dr, Morrisville, PA 19067",160424913,Unknown,https://www.redfin.com/PA/Morrisville/3201-Claysburg-Dr-19067/home/160424913,147.05882352941177,Philadelphia / Southeast PA Area
3.0,4.0,2316.0,780000.0,19067,"205 Marlboro Rd, Morrisville, PA 19067",38745830,Unknown,https://www.redfin.com/PA/Morrisville/205-Marlboro-Rd-19067/home/38745830,336.78756476683935,Philadelphia / Southeast PA Area
4.0,4.0,3036.0,919900.0,19067,"695 Friar Dr, Yardley, PA 19067",38739997,Unknown,https://www.redfin.com/PA/Yardley/695-Friar-Dr-19067/home/38739997,302.9973649538867,Philadelphia / Southeast PA Area
2.0,4.0,2712.0,829900.0,19067,"661 Nancy Rd, Morrisville, PA 19067",38745800,Unknown,https://www.redfin.com/PA/Morrisville/661-Nancy-Rd-19067/home/38745800,306.01032448377583,Philadelphia / Southeast PA Area
3.0,3.0,2197.0,495000.0,19067,"1394 Pepperbush Ct, Yardley, PA 19067",38757912,Unknown,https://www.redfin.com/PA/Yardley/1394-Pepperbush-Ct-19067/home/38757912,225.30723714155667,Philadelphia / Southeast PA Area
3.0,3.0,2236.0,635000.0,19067,"16 Glenolden Rd, Yardley, PA 19067",38743169,Unknown,https://www.redfin.com/PA/Yardley/16-Glenolden-Rd-19067/home/38743169,283.9892665474061,Philadelphia / Southeast PA Area
4.0,4.0,3950.0,875000.0,19067,"1040 Harvard Dr, Yardley, PA 19067",38727356,Unknown,https://www.redfin.com/PA/Yardley/1040-Harvard-Dr-19067/home/38727356,221.51898734177215,Philadelphia / Southeast PA Area
3.0,1.5,1760.0,319990.0,19067,"589 Elbridge Rd, Morrisville, PA 19067",38893745,Unknown,https://www.redfin.com/PA/Morrisville/589-Elbridge-Rd-19067/home/38893745,181.8125,Philadelphia / Southeast PA Area
4.0,4.0,3216.0,999900.0,19067,"1431 Silo Rd, Yardley, PA 19067",38755244,Unknown,https://www.redfin.com/PA/Yardley/1431-Silo-Rd-19067/home/38755244,310.9141791044776,Philadelphia / Southeast PA Area
5.0,4.0,3269.0,1200000.0,19067,"1479 Greenmeadows Rd, Yardley, PA 19067",38717319,Unknown,https://www.redfin.com/PA/Yardley/1479-Greenmeadows-Rd-19067/home/38717319,367.0847353930866,Philadelphia / Southeast PA Area
3.0,1.0,2316.0,459000.0,19067,"7403 Spruce Mill Dr, Morrisville, PA 19067",38772282,Unknown,https://www.redfin.com/PA/Morrisville/7403-Spruce-Mill-Dr-19067/home/38772282,198.1865284974093,Philadelphia / Southeast PA Area
4.0,2.0,1056.0,125000.0,19067,"1119 Anders Dr, Morrisville, PA 19067",38672615,Unknown,https://www.redfin.com/PA/Morrisville/1119-Anders-Dr-19067/home/38672615,118.37121212121212,Philadelphia / Southeast PA Area
2.0,2.0,1144.0,365000.0,19067,"14304 Cornerstone Dr, Yardley, PA 19067",38772554,Unknown,https://www.redfin.com/PA/Yardley/14304-Cornerstone-Dr-19067/home/38772554,319.05594405594405,Philadelphia / Southeast PA Area
4.0,2.0,3425.0,824900.0,19067,"1103 Roeloffs Rd, Yardley, PA 19067",38750535,Unknown,https://www.redfin.com/PA/Yardley/1103-Roeloffs-Rd-19067/home/38750535,240.84671532846716,Philadelphia / Southeast PA Area
3.0,3.0,2330.0,649900.0,19067,"177 Wildflower Cir, Yardley, PA 19067",38763429,Unknown,https://www.redfin.com/PA/Yardley/177-Wildflower-Cir-19067/home/38763429,278.92703862660943,Philadelphia / Southeast PA Area
3.0,3.0,1127.0,335000.0,19067,"77 N Pennsylvania Ave Ave, Morrisville, PA 19067",38905467,Unknown,https://www.redfin.com/PA/Morrisville/77-N-Pennsylvania-Ave-19067/home/38905467,297.2493345164153,Philadelphia / Southeast PA Area
3.0,3.0,2070.0,679000.0,19067,"548 Palmer Farm Dr, Yardley, PA 19067",38762913,Unknown,https://www.redfin.com/PA/Yardley/548-Palmer-Farm-Dr-19067/home/38762913,328.0193236714976,Philadelphia / Southeast PA Area
